date,ad_name,country,spend,impressions,clicks,installs
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MV,383,14,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,ML,244,24,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MR,18,2,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MU,1667,18,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MX,4768,55,4,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MN,83,5,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MA,724,45,2,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MZ,406,8,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MM,2232,22,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NA,70,8,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NR,19,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NP,9698,240,7,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NC,489,2,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NI,423,11,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NE,704,8,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,NG,31120,830,21,5
2026-07-01,Cardia_Global_Auto_Roas_010726_All,MP,9,2,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,OM,575,28,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PK,3947,339,6,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PS,396,3,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PA,7,2,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PG,1900,16,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PY,293,6,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PE,3546,17,2,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PH,63263,409,61,20
2026-07-01,Cardia_Global_Auto_Roas_010726_All,PR,14919,24,3,3
2026-07-01,Cardia_Global_Auto_Roas_010726_All,QA,257,17,1,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,CG,16,2,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,RE,39,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,RW,10,4,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,VC,22,3,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,WS,41,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,ST,4,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SA,6489,141,2,4
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SN,1561,6,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SC,34,3,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SL,175,6,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SX,35,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SB,11,2,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SO,929,78,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,ZA,13841,189,8,4
2026-07-01,Cardia_Global_Auto_Roas_010726_All,KR,39,3,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SS,67,5,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,LK,3265,76,4,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SR,356,10,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SZ,128,6,1,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,SY,1036,75,2,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TJ,26,4,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TZ,237,6,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TH,1078,68,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TL,32,8,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TO,3,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TT,306,15,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TN,410,40,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TR,1508,34,1,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,TM,10,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,UG,171,5,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,AE,1736,63,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,VI,79,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,US,43765,65,4,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,UY,696,6,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,UZ,55,10,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,VU,1,1,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,VE,650,33,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,VN,6433,81,1,1
2026-07-01,Cardia_Global_Auto_Roas_010726_All,YE,16,7,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,ZM,609,37,0,
2026-07-01,Cardia_Global_Auto_Roas_010726_All,ZW,2698,18,3,
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean-Image,IN,529743,8288,504,127
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,IN,4287,59,2,
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_EN_clean,NG,21925,104,13,3
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_EN_clean,ZA,2702,31,2,1
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_EN_clean,NG,19237,106,17,3
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_EN_clean,ZA,6806,39,5,1
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_US_clean,NG,27910,115,19,
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_US_clean,ZA,4102,36,1,
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_US_clean,NG,40320,128,22,2
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_US_clean,ZA,1264,18,0,
2026-07-02,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H2_EN_202606221322_clean,IN,45384,540,53,20
2026-07-02,Cardia_Roas_India_280626_Mass_CAR_A2_UGC_H1_EN_202606221042_clean,IN,14014,91,15,1
2026-07-02,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H1_EN_202606221143_clean,IN,23006,424,33,15
2026-07-02,Cardia_Roas_India_280626_Mass_ Man_celebrating_World_Cup_goal_202606232334_clean,IN,185156,1038,207,74
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,AF,7,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,DZ,70,5,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,BD,5822,12,3,1
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,BJ,385,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,BI,206,1,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,CM,4828,2,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,CN,6,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,CD,50,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,EG,620,2,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,ET,1009,3,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,FJ,10,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,HN,1173,2,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,ID,1673,6,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,IL,219,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,KE,329,5,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,KI,9,2,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,LR,1512,2,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,LY,24,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,MG,10,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,MY,493,2,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,MV,6,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,ML,18,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,MA,431,2,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,NA,427,1,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,NP,283,5,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,NG,3354,28,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,OM,7,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,PK,7,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,PH,1102,9,1,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,QA,26,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,SA,36,2,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,SS,1,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,LK,169,5,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,TH,113,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,TL,3,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,TO,6,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,TR,210,1,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,AE,107,3,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,US,7722,4,0,
2026-07-02,Cardia_Adr_Global_Value_Roas_280626_All,VE,6,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,AF,367,19,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,DZ,7459,129,7,2
2026-07-02,Cardia_Global_Value_Roas_280626_All,AS,30,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,AO,705,7,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,AR,8,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,AM,92,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,AZ,4,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BH,129,13,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BD,5986,128,6,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,BB,40,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BJ,3,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BT,16,5,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BW,994,15,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BR,47,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BF,381,7,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,BI,278,4,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,KH,301,7,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CM,2194,11,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TD,171,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CL,33,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CN,38,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CO,1893,5,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CR,2447,1,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CY,96,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CD,280,7,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,DJ,5,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,DO,17,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,EC,2371,4,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,EG,355,9,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SV,231,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GQ,5,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,ET,14380,143,15,3
2026-07-02,Cardia_Global_Value_Roas_280626_All,FK,419,1,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,FM,3,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,FJ,1013,5,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GM,11,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GE,2669,4,1,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,GH,1793,24,5,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,GP,51,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GU,366,2,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GT,57,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GN,4,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GW,529,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,GY,74,4,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,HK,533,2,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,ID,14108,77,12,2
2026-07-02,Cardia_Global_Value_Roas_280626_All,IQ,2389,11,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,IL,7910,5,4,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CI,2240,9,6,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,JM,633,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,JO,15,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,KZ,1226,1,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,KE,9551,63,11,5
2026-07-02,Cardia_Global_Value_Roas_280626_All,KW,2081,31,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,KG,11,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,LA,3157,5,2,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,LB,392,5,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,LS,18,4,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,LR,2191,4,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,LY,1989,19,4,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MG,950,13,4,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MW,226,7,1,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,MY,2784,40,3,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MV,152,11,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,ML,1747,7,3,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MH,4,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MR,142,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MU,97,4,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MX,1176,7,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MN,342,4,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MA,50,8,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MZ,8,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,MM,166,16,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,NA,1090,3,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,NP,2877,90,6,2
2026-07-02,Cardia_Global_Value_Roas_280626_All,NI,2787,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,NE,304,2,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,NG,44995,321,39,4
2026-07-02,Cardia_Global_Value_Roas_280626_All,OM,98,12,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,PK,1686,135,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,PS,6,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,PA,355,2,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,PG,4404,8,2,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,PE,3992,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,PH,27337,115,16,5
2026-07-02,Cardia_Global_Value_Roas_280626_All,PR,5297,15,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,QA,51,4,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,CG,16,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,KN,240,1,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SA,1255,50,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SC,7,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SL,18,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SO,1055,40,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,ZA,3842,36,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,KR,69,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SS,9,4,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,LK,1133,33,3,2
2026-07-02,Cardia_Global_Value_Roas_280626_All,SR,1518,3,2,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,SZ,341,6,2,
2026-07-02,Cardia_Global_Value_Roas_280626_All,SY,105,14,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TZ,172,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TH,809,12,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TL,25,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TO,310,1,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TT,40,2,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TN,43,4,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,TR,1481,11,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,UG,31,5,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,AE,881,28,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,US,7938,11,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,VE,535,10,1,1
2026-07-02,Cardia_Global_Value_Roas_280626_All,VN,1141,10,1,
2026-07-02,Cardia_Global_Value_Roas_280626_All,YE,12,3,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,ZM,1167,14,0,
2026-07-02,Cardia_Global_Value_Roas_280626_All,ZW,31,4,0,
2026-07-02,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_US_clean,ML,0,0,0,
2026-07-02,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_US_clean,NG,0,0,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AF,28,3,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,DZ,308,9,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AS,103,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AO,89,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AG,31,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AM,55,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AW,52,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,AZ,211,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BH,622,24,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BD,941,34,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BB,168,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BZ,23,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BJ,29,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BT,91,16,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BO,46,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BW,581,31,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BN,21,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,BF,137,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,KH,8,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CM,10,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CO,262,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CK,8,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CR,2316,1,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CW,300,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CY,62,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,CD,1029,5,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,DO,12,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,EG,16,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ER,58,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ET,1055,58,2,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,FM,4,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,FJ,2115,96,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GM,11,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GH,985,22,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GD,14,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GU,524,5,1,1
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GT,17,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GN,23,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GW,4,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,GY,762,17,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,HN,30,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,HK,558,8,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ID,254,8,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,IQ,70,6,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,IL,679,4,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,JM,1092,15,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,KE,2273,52,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,KI,176,8,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,KW,919,46,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,LB,478,7,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,LS,3,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,LR,154,7,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,LY,33,3,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MG,20,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MW,265,17,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MY,4980,97,2,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MV,1102,46,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,ML,346,3,1,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MH,5,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MR,55,1,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MU,587,11,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MX,156,2,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MZ,21,3,0,
2026-07-02,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,MM,255,5,0,
