date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_EN_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A1_UGC_H1_US_clean,9529,63,56,12,19.047619,20.634921,151253.968254,2,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A4_UGC_H1_US_clean,35200,230,206,39,16.956522,16.956522,153043.478261,14,28,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,138563,1166,804,372,31.903945,36.535163,118836.19211,53,34,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A4_UGC_H2_US_clean,6013,50,44,7,14,14,120260,4,8,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A2_UGC_H1_US_clean,6728,43,37,8,18.604651,18.604651,156465.116279,3,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,287837,8284,7377,124,1.496861,1.533076,34746.137132,67,2534,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,59907,1657,1569,38,2.293301,2.172601,36153.892577,15,575,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ HealthGuard,150978,3763,2844,289,7.680043,8.503853,40121.7114,56,21,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,472163,8173,7601,268,3.27909,3.364738,57771.075492,87,3123,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,24464,925,870,8,0.864865,0.864865,26447.567568,10,260,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_Image,472142,25448,19582,578,2.271298,2.420622,18553.206539,168,43,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All_ CAR_A7_UGC_H2_US_clean,18158,142,124,15,10.56338,11.267606,127873.239437,3,13,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All,162114,2863,2516,86,3.003842,3.143556,56623.821167,14,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean-Image,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,834,8,7,1,12.5,12.5,104250,,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_020726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean-Image,95221,4437,3725,116,2.614379,2.794681,21460.671625,28,30,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A1_UGC_CL06_US_clean,7989,224,212,7,3.125,3.125,35665.178571,1,43,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean,54075,2453,2293,23,0.937627,0.937627,22044.435385,8,644,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean - Copy,148245,9133,8325,92,1.007336,0.996387,16231.796781,42,2283,,BELOW_AVERAGE_35,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A7_UGC_H3_US_clean,1516,13,12,3,23.076923,23.076923,116615.384615,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A7_UGC_H6_US_clean,3122,7,7,0,0,,446000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A7_UGC_H5_US_clean,232,11,10,0,0,,21090.909091,,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H5_US_clean,10255,287,268,3,1.045296,1.045296,35731.707317,1,96,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H6_US_clean,2907,9,9,2,22.222222,22.222222,323000,3,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H4_US_clean,40696,1234,1161,22,1.78282,1.78282,32978.930308,11,348,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H3_US_clean,16501,69,57,20,28.985507,30.434783,239144.927536,6,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A1_UGC_CL06_US_clean,8024,99,89,8,8.080808,9.090909,81050.505051,2,23,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean - Copy,85456,1517,1398,58,3.823336,3.955175,56332.234674,17,395,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-02,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean,39941,717,636,31,4.32357,4.46304,55705.718271,11,168,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A1_UGC_CL06_US_clean,1572,70,64,0,0,,22457.142857,,18,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,38972,3842,3507,26,0.676731,0.676731,10143.675169,23,1089,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-US_CAR_A7_UGC_H4_US_clean,17938,2378,2157,18,0.756939,0.672834,7543.313709,11,584,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-US_CAR_A7_UGC_H5_US_clean,677,87,87,0,0,,7781.609195,,27,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean,44845,4493,4134,38,0.84576,0.84576,9981.081683,36,1231,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H3_US_clean,473,9,7,3,33.333333,33.333333,52555.555556,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H6_US_clean,41,2,2,0,0,,20500,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H3_US_clean,5702,45,39,11,24.444444,24.444444,126711.111111,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H6_US_clean,1867,7,7,3,42.857143,42.857143,266714.285714,,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H4_US_clean,1845,54,52,0,0,,34166.666667,,11,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H5_US_clean,14815,702,662,12,1.709402,1.709402,21103.988604,7,213,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A6_UGC_CL02_US_clean - Copy,58052,1450,1301,37,2.551724,2.62069,40035.862069,8,482,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A1_UGC_CL06_US_clean,5700,58,49,3,5.172414,5.172414,98275.862069,2,17,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative__CAR_A6_UGC_CL02_US_clean,33249,895,819,35,3.910615,3.910615,37149.72067,13,279,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H1_EN_202606221143_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A3_UGC_H2_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_ Man_celebrating_World_Cup_goal_202606232334_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes_CAR_A7_UGC_H1_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H1_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_EN_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A1_UGC_H1_US_clean,822,12,10,1,8.333333,16.666667,68500,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A4_UGC_H1_US_clean,13458,94,81,15,15.957447,17.021277,143170.212766,3,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,32685,412,322,124,30.097087,33.009709,79332.524272,14,16,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A4_UGC_H2_US_clean,7271,26,21,5,19.230769,19.230769,279653.846154,,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A2_UGC_H1_US_clean,11273,138,120,22,15.942029,16.666667,81688.405797,4,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,317043,10063,9007,141,1.401173,1.401173,31505.813376,72,2979,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,31417,1052,969,26,2.471483,2.471483,29864.068441,8,359,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ HealthGuard,234243,11972,9172,559,4.669228,4.96993,19565.903775,113,25,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,277405,6288,5905,138,2.194656,2.226463,44116.571247,37,2433,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,25941,651,616,12,1.843318,1.843318,39847.926267,8,205,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_Image,429655,22137,18751,559,2.525184,2.647152,19408.908163,140,20,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A1_UGC_CL06_US_clean,9409,204,192,5,2.45098,2.45098,46122.54902,4,22,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean,28573,1812,1730,20,1.103753,1.103753,15768.763797,9,462,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean - Copy,120128,10799,10181,76,0.703769,0.703769,11123.992962,50,2745,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A7_UGC_H3_US_clean,1977,10,10,2,20,20,197700,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A7_UGC_H4_US_clean,2,1,1,0,0,,2000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A7_UGC_H6_US_clean,25,3,3,0,0,,8333.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A7_UGC_H5_US_clean,121,5,5,0,0,,24200,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H5_US_clean,7478,192,183,3,1.5625,1.041667,38947.916667,1,82,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H6_US_clean,805,4,4,0,0,,201250,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H4_US_clean,36957,1238,1173,10,0.807754,0.807754,29852.180937,7,382,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H3_US_clean,16422,56,43,17,30.357143,30.357143,293250,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A1_UGC_CL06_US_clean,4689,30,25,7,23.333333,26.666667,156300,1,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean - Copy,61023,1171,1112,39,3.330487,3.501281,52111.870196,13,325,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean,39104,556,513,22,3.956835,3.956835,70330.935252,8,131,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A1_UGC_CL06_US_clean,2234,128,110,8,6.25,7.03125,17453.125,5,9,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,52157,6282,5985,30,0.477555,0.445718,8302.610634,14,1659,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-US_CAR_A7_UGC_H4_US_clean,41617,5116,4851,35,0.684128,0.645035,8134.675528,27,1380,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-US_CAR_A7_UGC_H5_US_clean,39,2,2,0,0,,19500,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean,22140,2865,2796,11,0.383944,0.383944,7727.748691,3,731,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H3_US_clean,423,8,7,3,37.5,37.5,52875,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H3_US_clean,919,10,9,3,30,30,91900,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-03,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A7_UGC_H6_US_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
